        tauB              sizeBin_x            sizeBin_y            clust_size               r                  all_XX               all_YY               all_XY               all_YX             all_press           all_num_dens             A_XX                 A_YY                 A_XY                 A_YX               A_press             A_num_dens              B_XX                 B_YY                 B_XY                 B_YX               B_press             B_num_dens     
    0.600000000          5.016308000          5.016308000             31066            127.915840149       79704.332754174      72972.467946069      -1211.504694181      -1211.504694181        31.562036351         0.434948363        62180.856163931      55817.089488911      -1516.424679213      -1516.424679213        24.393067139         0.324144027        17523.476590243      17155.378457158       304.919985032        304.919985032         7.168969212          0.110804336     
    0.900000000          5.016308000          5.016308000             30802             3.045615242        196859.494641178     191803.778661871      1626.501951493       1626.501951493       6668.736554751        1.990343553        68882.648225968      70260.988253453       1867.898094139       1867.898094139       2387.445170894        0.686325363        127976.846415210     121542.790408418      -241.396142646       -241.396142646       4281.291383857        1.304018190     
    0.900000000          5.016308000          5.016308000             30802             6.091230483        575207.822318405     539623.322620252      1857.277122809       1857.277122809       6376.140753275        1.933149773        178329.912625939     167916.370466418      2307.112378915       2307.112378915       1980.313383169        0.606254071        396877.909692466     371706.952153835      -449.835256107       -449.835256107       4395.827370107        1.326895702     
    0.900000000          5.016308000          5.016308000             30802             9.136845725        987806.254985761     965522.313723482     -2126.494564742      -2126.494564742       6703.094696284        1.990343553        372041.298162910     354414.659240259      -391.196408378       -391.196408378       2492.925743860        0.741231392        615764.956822851     611107.654483223     -1735.298156364      -1735.298156364       4210.168952424        1.249112161     
    0.900000000          5.016308000          5.016308000             30802             12.182460967      1342760.736419557    1274402.585283154     19084.176784406      19084.176784406       6415.091311328        1.936417989        424380.490282819     404076.518219161     -2078.705897246      -2078.705897246       2030.682347173        0.612790503        918380.246136738     870326.067063993     21162.882681652      21162.882681652       4384.408964155        1.323627486     
    0.900000000          5.016308000          5.016308000             30802             15.228076208      1760811.552271456    1698340.137591474      9268.399290682       9268.399290682       6594.732054754        1.982717716        634712.351195947     618086.948337861     14172.894445521      14172.894445521       2388.410928327        0.713015794       1126099.201075508    1080253.189253613     -4904.495154839      -4904.495154839       4206.321126427        1.269701922     
    0.900000000          5.016308000          5.016308000             30802             18.273691450      2146630.979135454    2039215.128047937      -561.032923945       -561.032923945       6529.209885393        1.968505928        732863.144433921     700073.778307051     -4463.474310984      -4463.474310984       2235.138531502        0.673846720       1413767.834701532    1339141.349740886      3902.441387039       3902.441387039       4294.071353891        1.294659208     
    0.900000000          5.016308000          5.016308000             30802             21.319306691      2525315.581029423    2422809.950618804     32655.326103719      32655.326103719       6530.815485356        1.958666998        891458.400646662     848773.218895577     22516.157396732      22516.157396732       2296.855958144        0.688965076       1633857.180382761    1574036.731723227     10139.168706987      10139.168706987       4233.959527212        1.269701922     
    0.900000000          5.016308000          5.016308000             30802             24.364921933      2943355.448475005    2832632.455003924      8250.775407765       8250.775407765       6607.011658940        1.974329295       1035295.969988763    1006649.740374010      2638.047594507       2638.047594507       2335.731885305        0.690900866       1908059.478486242    1825982.714629914      5612.727813258       5612.727813258       4271.279773636        1.283428429     
    0.900000000          5.016308000          5.016308000             30802             27.410537175      3326175.010317127    3167093.662791430     18649.504736356      18649.504736356       6553.669088317        1.964101701       1193764.357318766    1134428.745249682      8702.630859601       8702.630859601       2349.849965569        0.700455591       2132410.652998361    2032664.917541748      9946.873876756       9946.873876756       4203.819122748        1.263646110     
    0.900000000          5.016308000          5.016308000             30802             30.456152416      3777149.382040579    3569559.343409288     43575.477483388      43575.477483388       6634.516491973        1.990343553       1293808.719185217    1218727.226248577     15857.507269927      15857.507269927       2268.969927841        0.680907005       2483340.662855363    2350832.117160711     27717.970213461      27717.970213461       4365.546564132        1.309436548     
    0.900000000          5.016308000          5.016308000             30802             33.501767658      4088734.523327157    3866087.951071150     25749.500221416      25749.500221416       6499.519551760        1.951124961       1452584.520025051    1373961.153486384     -1982.768639124      -1982.768639124       2309.440459301        0.696130011       2636150.003302106    2492126.797584766     27732.268860540      27732.268860540       4190.079092460        1.254994950     
    0.900000000          5.016308000          5.016308000             30802             36.547382900      4458859.600164328    4248691.953135364     36254.277409322      36254.277409322       6495.884219461        1.969455390       1606347.370542747    1520530.109162278      9412.984731824       9412.984731824       2332.668828002        0.708705538       2852512.229621580    2728161.843973085     26841.292677499      26841.292677499       4163.215391459        1.260749852     
    0.900000000          5.016308000          5.016308000             30802             39.592998141      4531477.623867979    4372109.680336868     42808.999156645      42808.999156645       6110.757789833        1.958772586       1624750.543513906    1556722.088313452     19679.933935260      19679.933935260       2183.525359368        0.686325363       2906727.080354073    2815387.592023416     23129.065221385      23129.065221385       3927.232430465        1.272447223     
    0.900000000          5.016308000          5.016308000             30802             42.638613383      4529541.037392446    4378570.726472246      1231.183878882       1231.183878882       5660.984297456        1.973820905       1506708.193293905    1456596.089855340      -160.726029297       -160.726029297       1883.139711329        0.659634932       3022832.844098541    2921974.636616906      1391.909908179       1391.909908179       3777.844586127        1.314185973     
    0.900000000          5.016308000          5.016308000             30802             45.684228625      4161495.980188638    4113101.283404899     10305.584951544      10305.584951544       4895.746527411        1.965493842       1415575.109533950    1399354.475492030      8272.226746136       8272.226746136       1665.480663504        0.670942208       2745920.870654688    2713746.807912869      2033.358205409       2033.358205409       3230.265863907        1.294551633     
    0.900000000          5.016308000          5.016308000             30802             48.729843866      3996809.388763397    4033984.938890078     -5893.309158088      -5893.309158088       4444.949865526        1.961562167       1372008.658796582    1397136.065661527     -7235.690651261      -7235.690651261       1532.688918233        0.690753269       2624800.729966815    2636848.873228551      1342.381493173       1342.381493173       2912.260947293        1.270808898     
    0.900000000          5.016308000          5.016308000             30802             51.775459108      3744532.263246443    3784538.914924949     16370.381356029      16370.381356029       3914.691295824        1.942508755       1255629.688664624    1268922.037295869      3988.166752887       3988.166752887       1312.624151586        0.659288303       2488902.574581819    2515616.877629081     12382.214603143      12382.214603143       2602.067144238        1.283220452     
    0.900000000          5.016308000          5.016308000             30802             54.821074350      3910431.267978064    3933838.057979260     13346.473957822      13346.473957822       3845.514995520        1.898179861       1390640.117030005    1384754.450593920      977.394222782        977.394222782        1360.588346064        0.650048165       2519791.150948059    2549083.607385339     12369.079735040      12369.079735040       2484.926649456        1.248131696     
    0.900000000          5.016308000          5.016308000             30802             57.866689591      4084649.290624404    4092213.878620847      9272.865161116       9272.865161116       3791.884178380        1.862353148       1373860.436682889    1354423.811054101      9674.286047000       9674.286047000       1265.196403436        0.626967494       2710788.853941515    2737790.067566746      -401.420885884       -401.420885884       2526.687774944        1.235385654     
    0.900000000          5.016308000          5.016308000             30802             60.912304833      3872247.131547846    3887124.355441869      4611.385885718       4611.385885718       3413.752213826        1.702614843       1366645.700524328    1369400.756594946     -3932.145638190      -3932.145638190       1203.729537345        0.600094741       2505601.431023518    2517723.598846924      8543.531523908       8543.531523908       2210.022676481        1.102520103     
    0.900000000          5.016308000          5.016308000             30802             63.957920074      3532614.970761695    3563056.838366672     29775.798244983      29775.798244983       2969.475323868        1.462207816       1266231.188977158    1266140.457971951     13427.038087936      13427.038087936       1059.774933052        0.502189290       2266383.781784537    2296916.380394720     16348.760157047      16348.760157047       1909.700390816        0.960018526     
    0.900000000          5.016308000          5.016308000             30802             67.003535316      2940380.436997386    2963762.969013678     -8420.423805108      -8420.423805108       2355.908934406        1.189098594       1000291.557834695    1011330.085354035     -7180.211660525      -7180.211660525       802.690089981         0.392641952       1940088.879162692    1952432.883659643     -1240.212144582      -1240.212144582       1553.218844425        0.796456642     
    0.900000000          5.016308000          5.016308000             30802             70.049150558      2665730.296645331    2687752.959503139     -13026.608187911     -13026.608187911      2041.239633253        1.023387375        914484.815767083     912890.048426176      2674.354535563       2674.354535563       696.763176259         0.350788519       1751245.480878248    1774862.911076963     -15700.962723474     -15700.962723474      1344.476456994        0.672598856     
    0.900000000          5.016308000          5.016308000             30802             73.094765799      2156827.458831200    2125458.334927827      9891.015346492       9891.015346492       1563.319868342        0.803876835        742540.478349311     746228.304656246     10525.172550500      10525.172550500       543.499880655         0.286212279       1414286.980481889    1379230.030271581      -634.157204008       -634.157204008       1019.819987687        0.517664556     
    0.900000000          5.016308000          5.016308000             30802             76.140381041      1596079.574063516    1599657.288886431     -26546.004783683     -26546.004783683      1119.038399476        0.649207767        521292.220998440     511080.956157793     -15701.052623709     -15701.052623709      361.501987608         0.232510225       1074787.353065077    1088576.332728639     -10844.952159974     -10844.952159974      757.536411869         0.416697542     
    0.900000000          5.016308000          5.016308000             30802             79.185996283      1270135.499253649    1267423.482194034     -5882.253736663      -5882.253736663       853.721122274         0.565209123        468272.750796239     463050.295097743     -2604.142983123      -2604.142983123       313.328739057         0.260399917        801862.748457410     804373.187096292     -3278.110753540      -3278.110753540       540.392383217         0.304809205     
    0.900000000          5.016308000          5.016308000             30802             82.231611524       736562.404240447     767998.608719325     -10524.846510941     -10524.846510941      487.084143203         0.542585523        296903.418562026     312490.071841308     -5801.778257775      -5801.778257775       197.284060659         0.308846413        439658.985678421     455508.536878017     -4723.068253167      -4723.068253167       289.800082544         0.233739110     
    0.900000000          5.016308000          5.016308000             30802             85.277226766       367980.316520118     365800.405796883     -11800.723025854     -11800.723025854      228.914691232         0.492906397        126786.368498201     120183.127244754      -276.598028634       -276.598028634        77.046104023         0.314461803        241193.948021917     245617.278552129     -11524.124997220     -11524.124997220      151.868587209         0.178444594     
    0.900000000          5.016308000          5.016308000             30802             88.322842008       151688.333721829     152146.775110035     -2697.442587312      -2697.442587312        91.460412897         0.468386958        80959.713314697      83651.546378359      -2482.315987457      -2482.315987457        49.551264292         0.332325965        70728.620407132      68495.228731675       -215.126599855       -215.126599855        41.909148605         0.136060993     
    0.900000000          5.016308000          5.016308000             30802             91.368457249       59988.874290508      62139.388756621       1963.269284121       1963.269284121        35.516832409         0.450764539        43329.128683949      44933.831162638       1525.033024106       1525.033024106        25.668266088         0.325132100        16659.745606560      17205.557593983       438.236260015        438.236260015         9.848566321          0.125632439     
    0.900000000          5.016308000          5.016308000             30802             94.414072491       65037.556907951      63857.136861036       273.165416807        273.165416807         36.255613733         0.470301642        46884.578137499      47170.512614510       475.883777100        475.883777100         26.455899310         0.334724255        18152.978770453      16686.624246526       -202.718360292       -202.718360292        9.799714423          0.135577387     
    0.900000000          5.016308000          5.016308000             30802             97.459687733       59342.792332364      64685.128951018       -912.237072106       -912.237072106        33.779169887         0.458094945        41977.847340977      44915.267870572       -255.488460767       -255.488460767        23.665455894         0.329000412        17364.944991387      19769.861080446       -656.748611339       -656.748611339        10.113713993         0.129094533     
    0.900000000          5.016308000          5.016308000             30802            100.505302974       63488.223339851      60296.622972449       1275.741397360       1275.741397360        32.675645999         0.436080577        46535.604786810      42936.378509117       904.054096366        904.054096366         23.618035164         0.319405265        16952.618553042      17360.244463332       371.687300994        371.687300994         9.057610835          0.116675312     
    0.900000000          5.016308000          5.016308000             30802            103.550918216       64018.070268730      64203.809550812      -1868.914055493      -1868.914055493        32.836540384         0.440477472        47416.498102503      45245.269133862      -2249.786010189      -2249.786010189        23.729895913         0.329333738        16601.572166228      18958.540416950       380.871954697        380.871954697         9.106644471          0.111143734     
    0.900000000          5.016308000          5.016308000             30802            106.596533457       70060.833344286      67137.676684197       354.215889905        354.215889905         34.116962760         0.453571544        51552.923417249      48226.163661828       758.609286335        758.609286335         24.811926874         0.335205286        18507.909927037      18911.513022369       -404.393396430       -404.393396430        9.305035886          0.118366258     
    0.900000000          5.016308000          5.016308000             30802            109.642148699       62967.238191285      63323.005557257       1049.650153472       1049.650153472        30.519787818         0.416628495        47791.393123703      46197.300164970       1036.160032411       1036.160032411        22.713670441         0.305946447        15175.845067582      17125.705392287        13.490121061         13.490121061         7.806117377          0.110682048     
    0.900000000          5.016308000          5.016308000             30802            112.687763941       60036.561405581      66264.134111977      -1433.896816199      -1433.896816199        29.686085862         0.408034531        46183.394561634      50686.495563465       -837.075537846       -837.075537846        22.768583054         0.303205383        13853.166843947      15577.638548512       -596.821278353       -596.821278353        6.917502808          0.104829148     
    0.900000000          5.016308000          5.016308000             30802            115.733379182       66992.049561570      69105.807357735      -2014.551598929      -2014.551598929        31.135803691         0.422318873        48232.321663896      51059.015175216      -1031.275806945      -1031.275806945        22.715387604         0.302440710        18759.727897674      18046.792182518       -983.275791984       -983.275791984        8.420416087          0.119878163     
    0.900000000          5.016308000          5.016308000             30802            118.778994424       67908.665742712      70521.167803584       1123.603955180       1123.603955180        30.846722655         0.419817203        51112.030437732      53003.786038092       140.940152817        140.940152817         23.200430374         0.312857406        16796.635304980      17517.381765492       982.663802363        982.663802363         7.646292281          0.106959797     
    0.900000000          5.016308000          5.016308000             30802            121.824609666       78946.019200454      76242.799164766      -1912.156721092      -1912.156721092        33.705703203         0.436555057        59313.425109505      56930.968245645      -1186.671994087      -1186.671994087        25.247302368         0.327090505        19632.594090949      19311.830919121       -725.484727005       -725.484727005        8.458400835          0.109464552     
    0.900000000          5.016308000          5.016308000             30802            124.870224907       73865.143891857      75334.318298115       -872.729461707       -872.729461707        31.604745391         0.423657632        55815.021676724      56031.973230099       -637.102859352       -637.102859352        23.692416480         0.319861512        18050.122215134      19302.345068016       -235.626602355       -235.626602355        7.912328911          0.103796120     
    0.900000000          5.016308000          5.016308000             30802            127.915840149       77610.957024926      73734.000489151       178.561779092        178.561779092         31.286711725         0.444871139        57411.849584357      53366.313388052       692.573972855        692.573972855         22.900561124         0.319596088        20199.107440568      20367.687101098       -514.012193762       -514.012193762        8.386150601          0.125275051     
    1.200000000          5.016308000          5.016308000             30599             3.045615242        203762.389096480     200685.326221694      -561.930414719       -561.930414719       6939.568127202        1.990343553        49053.197306139      50301.887320664      -1706.768322702      -1706.768322702       1704.747863415        0.514744022        154709.191790341     150383.438901030      1144.837907984       1144.837907984       5234.820263787        1.475599531     
    1.200000000          5.016308000          5.016308000             30599             6.091230483        589271.751999553     590823.471929517     -12386.448797373     -12386.448797373      6749.410692553        1.990343553        207361.520220177     209774.636587271     -3810.747837474      -3810.747837474       2385.759369174        0.709202875        381910.231779376     381048.835342247     -8575.700959900      -8575.700959900       4363.651323378        1.281140678     
    1.200000000          5.016308000          5.016308000             30599             9.136845725       1031714.019119602     996442.882775787     -3819.638323108      -3819.638323108       6959.877611021        2.010933314        385066.264995718     356744.547564294      593.608712371        593.608712371        2545.617876568        0.727504885        646647.754123883     639698.335211492     -4413.247035480      -4413.247035480       4414.259734453        1.283428429     
    1.200000000          5.016308000          5.016308000             30599             12.182460967      1390277.414376744    1373639.223418647     -19321.978266737     -19321.978266737      6774.807464756        1.975636581        486073.282229632     479167.832732597     -5895.519813152      -5895.519813152       2365.962352668        0.705934659        904204.132147111     894471.390686050     -13426.458453585     -13426.458453585      4408.845112088        1.269701922     
    1.200000000          5.016308000          5.016308000             30599             15.228076208      1840404.734080984    1778778.511859007     -19193.628480225     -19193.628480225      6899.825709862        2.005595228        624646.903730772     603470.726733474     -10603.504226969     -10603.504226969      2341.356329752        0.682512444       1215757.830350212    1175307.785125533     -8590.124253257      -8590.124253257       4558.469380111        1.323082783     
    1.200000000          5.016308000          5.016308000             30599             18.273691450      2198144.572234501    2138294.449051444     -14051.633176510     -14051.633176510      6764.109286434        1.949787963        712001.989391972     692310.432941621     -1641.122685493      -1641.122685493       2190.489166419        0.636410791       1486142.582842529    1445984.016109823     -12410.510491017     -12410.510491017      4573.620120016        1.313377172     
    1.200000000          5.016308000          5.016308000             30599             21.319306691      2626476.300713366    2572060.520756696     -13850.164820573     -13850.164820573      6861.322445783        1.987703840        862862.407985856     865900.722190773     -13350.705372815     -13350.705372815      2281.719198282        0.662567947       1763613.892727511    1706159.798565923      -499.459447757       -499.459447757       4579.603247501        1.325135893     
    1.200000000          5.016308000          5.016308000             30599             24.364921933      3074073.257402550    3007478.234010564     -19771.782982424     -19771.782982424      6956.538393027        1.992631304       1044375.192703089    1008359.045809695     -5733.163417451      -5733.163417451       2348.072619472        0.670311105       2029698.064699461    1999119.188200869     -14038.619564974     -14038.619564974      4608.465773555        1.322320200     
    1.200000000          5.016308000          5.016308000             30599             27.410537175      3360723.735665409    3331739.248040587     -40472.918619058     -40472.918619058      6754.716305312        1.954008681       1164621.735644090    1150195.638476253     -19717.062392789     -19717.062392789      2336.349816033        0.674213739       2196102.000021319    2181543.609564333     -20755.856226269     -20755.856226269      4418.366489279        1.279794942     
    1.200000000          5.016308000          5.016308000             30599             30.456152416      3828458.078313934    3739159.527173601     -24530.549911069     -24530.549911069      6834.010396333        1.972282359       1395386.779128190    1356979.356321265     -8906.969965994      -8906.969965994       2485.550904493        0.709804915       2433071.299185744    2382180.170852336     -15623.579945075     -15623.579945075      4348.459491840        1.262477444     
    1.200000000          5.016308000          5.016308000             30599             33.501767658      4152710.700514418    4065120.392293876     -41014.447040876     -41014.447040876      6714.411796451        1.980538905       1411268.238759669    1371269.584271948     -17883.573728777     -17883.573728777      2273.483668870        0.669984283       2741442.461754749    2693850.808021928     -23130.873312099     -23130.873312099      4440.928127581        1.310554622     
    1.200000000          5.016308000          5.016308000             30599             36.547382900      4343759.513666223    4286641.264977205     -12607.513586480     -12607.513586480      6438.329291817        1.984375506       1484734.612177036    1446669.546334829     -19185.710744971     -19185.710744971      2186.844590880        0.675881282       2859024.901489186    2839971.718642376      6578.197158491       6578.197158491       4251.484700937        1.308494225     
    1.200000000          5.016308000          5.016308000             30599             39.592998141      4367128.056276999    4276358.122438570     -24893.622433790     -24893.622433790      5932.243790428        1.980734998       1533519.346791713    1477755.467857071     -7185.970833426      -7185.970833426       2066.714280687        0.690443315       2833608.709485287    2798602.654581500     -17707.651600364     -17707.651600364      3865.529509741        1.290291683     
    1.200000000          5.016308000          5.016308000             30599             42.638613383      4331414.080598755    4265509.647090548     -7519.805979174      -7519.805979174       5463.228517887        1.967466041       1567310.503900248    1514971.693543598     -1246.489454819      -1246.489454819       1958.748563398        0.699035092       2764103.576698508    2750537.953546951     -6273.316524354      -6273.316524354       3504.479954489        1.268430949     
    1.200000000          5.016308000          5.016308000             30599             45.684228625      4149256.312799050    4107163.970272635     23840.023679753      23840.023679753       4884.991938827        1.976143718       1379754.632504098    1373288.830056146     16085.056668059      16085.056668059       1628.865132922        0.672125528       2769501.680294951    2733875.140216489      7754.967011694       7754.967011694       3256.126805905        1.304018190     
    1.200000000          5.016308000          5.016308000             30599             48.729843866      3929949.145586728    3895654.572047483     13977.825624196      13977.825624196       4331.379284934        1.915069158       1330307.764628413    1338348.359383900      9714.791324234       9714.791324234       1477.069664045        0.639832355       2599641.380958315    2557306.212663583      4263.034299962       4263.034299962       2854.309620888        1.275236804     
    1.200000000          5.016308000          5.016308000             30599             51.775459108      3835192.684322665    3751933.409481547      9147.925155229       9147.925155229       3944.876569349        1.910272261       1403572.022678301    1366078.919868836      744.054749019        744.054749019        1440.061885548        0.691524798       2431620.661644365    2385854.489612711      8403.870406210       8403.870406210       2504.814683802        1.218747463     
    1.200000000          5.016308000          5.016308000             30599             54.821074350      3745848.481025575    3715636.722107356     41992.511465926      41992.511465926       3657.861815447        1.857980805       1266925.547658160    1271973.880251225     13394.607318023      13394.607318023       1244.650765602        0.638282588       2478922.933367415    2443662.841856131     28597.904147903      28597.904147903       2413.211049845        1.219698217     
    1.200000000          5.016308000          5.016308000             30599             57.866689591      3723469.025719120    3675197.100626224     21178.560246918      21178.560246918       3431.008254012        1.757549410       1279986.542311961    1270211.975870030     -1788.109878638      -1788.109878638       1182.612110863        0.600070959       2443482.483407160    2404985.124756194     22966.670125555      22966.670125555       2248.396143148        1.157478450     
    1.200000000          5.016308000          5.016308000             30599             60.912304833      3678282.934693872    3637820.860638033     45579.480373792      45579.480373792       3218.735637258        1.617264125       1392863.717879694    1377473.776166897     20887.273801548      20887.273801548       1218.815952968        0.576337324       2285419.216814179    2260347.084471136     24692.206572244      24692.206572244       1999.919684290        1.040926801     
    1.200000000          5.016308000          5.016308000             30599             63.957920074      3337734.976952907    3329912.536631566      3041.132660738       3041.132660737       2790.350976262        1.414499834       1173561.381358078    1164179.930593479     -12620.348884352     -12620.348884352      978.323874914         0.492982486       2164173.595594829    2165732.606038088     15661.481545090      15661.481545090       1812.027101348        0.921517347     
    1.200000000          5.016308000          5.016308000             30599             67.003535316      3049475.474748912    3016605.873696251     12406.722220095      12406.722220095       2420.526444376        1.232193443       1052854.225387881    1048565.620853339     14182.580722946      14182.580722946       838.521941330         0.427756273       1996621.249361032    1968040.252842912     -1775.858502851      -1775.858502851       1582.004503046        0.804437170     
    1.200000000          5.016308000          5.016308000             30599             70.049150558      2576634.030409641    2575898.644602310     17604.025281831      17604.025281831       1964.618810713        1.033300963        850804.901453215     852479.061690535      8533.770823097       8533.770823097       649.448324745         0.353076270       1725829.128956426    1723419.582911775      9070.254458734       9070.254458734       1315.170485968        0.680224693     
    1.200000000          5.016308000          5.016308000             30599             73.094765799      2294068.002379766    2307559.214084438      3673.740379425       3673.740379425       1679.900782121        0.852065637        829008.893956703     836043.164467796      1979.236227933       1979.236227933       607.855031197         0.313227214       1465059.108423063    1471516.049616642      1694.504151492       1694.504151492       1072.045750924        0.538838423     
    1.200000000          5.016308000          5.016308000             30599             76.140381041      1658935.535319658    1634196.092182863      5175.771649914       5175.771649914       1153.142734757        0.676520715        605228.795481785     589216.322565577     -2716.938513393      -2716.938513393       418.254071121         0.275230477       1053706.739837872    1044979.769617286      7892.710163307       7892.710163307       734.888663635         0.401290238     
    1.200000000          5.016308000          5.016308000             30599             79.185996283      1180070.730907816    1172892.737170260      7812.143203024       7812.143203024       791.616915044         0.565209123        407832.606405515     407238.083367189      2300.031542108       2300.031542108       274.217493699         0.271838673        772238.124502301     765654.653803072      5512.111660916       5512.111660916       517.399421346         0.293370449     
    1.200000000          5.016308000          5.016308000             30599             82.231611524       732683.305281900     725140.972093626      8666.210287539       8666.210287539       471.953668193         0.519923836        280839.455480487     273957.886488884      4941.834481556       4941.834481556       179.609192074         0.295896878        451843.849801412     451183.085604742      3724.375805983       3724.375805983       292.344476118         0.224026958     
    1.200000000          5.016308000          5.016308000             30599             85.277226766       422117.740604238     413805.102576841      8825.475520160       8825.475520160       260.779567684         0.458590129        120389.459681910     119644.329414095      5308.146540546       5308.146540546        74.882398849         0.277025874        301728.280922327     294160.773162746      3517.328979614       3517.328979614       185.897168835         0.181564255     
    1.200000000          5.016308000          5.016308000             30599             88.322842008       215919.477363550     221471.458076967      2260.963271431       2260.963271431       131.663373948         0.455142083        90639.230479667      96932.248385513       2102.208013328       2102.208013328        56.462747082         0.322693329        125280.246883883     124539.209691454      158.755258103        158.755258103         75.200626866         0.132448754     
    1.200000000          5.016308000          5.016308000             30599             91.368457249       194546.485109016     197500.339533032      3731.007252148       3731.007252148       114.013423429         0.421101325        69660.856573629      70304.316714155       -174.727949649       -174.727949649        40.704088298         0.286744410        124885.628535387     127196.022818877      3905.735201797       3905.735201797        73.309335130         0.134356914     
    1.200000000          5.016308000          5.016308000             30599             94.414072491       124540.823295259     129195.739097066      359.792571111        359.792571111         71.371245216         0.457925283        74095.615158259      80692.947279948       -295.050550233       -295.050550233        43.539064068         0.331911446        50445.208137000      48502.791817118       654.843121344        654.843121344         27.832181148         0.126013837     
    1.200000000          5.016308000          5.016308000             30599             97.459687733       72230.294537510      79724.407492782        99.096383474         99.096383474         41.385065894         0.448290297        49293.485866659      53638.958241277      -1165.517320928      -1165.517320928        28.033788524         0.339349763        22936.808670851      26085.449251506       1264.613704402       1264.613704402        13.351277369         0.108940534     
    1.200000000          5.016308000          5.016308000             30599            100.505302974       58842.958891938      57847.569566822       222.368694215        222.368694215         30.802949738         0.432384979        41842.642517811      39684.581598216       915.218437781        915.218437781         21.520846807         0.307790528        17000.316374127      18162.987968606       -692.849743566       -692.849743566        9.282102932          0.124594451     
    1.200000000          5.016308000          5.016308000             30599            103.550918216       60993.269304578      61921.714747349       -715.705438506       -715.705438506        31.477489203         0.430233810        42538.296433379      44477.660063756       -710.419226494       -710.419226494        22.284051471         0.307309864        18454.972871199      17444.054683592        -5.286212012         -5.286212012         9.193437732          0.122923946     
    1.200000000          5.016308000          5.016308000             30599            106.596533457       61731.556602606      62078.903531715       -76.239527846        -76.239527846         30.787775005         0.421741962        44818.099551688      45619.538358941       -533.798667850       -533.798667850        22.489001696         0.315311797        16913.457050918      16459.365172774       457.559140004        457.559140004         8.298773309          0.106430165     
    1.200000000          5.016308000          5.016308000             30599            109.642148699       61175.713411546      62398.747324901        -1.654124163         -1.654124163         29.863481211         0.434994948        45245.338415272      46029.289369566       -324.520611929       -324.520611929        22.057778894         0.318029640        15930.374996274      16369.457955334       322.866487766        322.866487766         7.805702317          0.116965308     
    1.200000000          5.016308000          5.016308000             30599            112.687763941       71004.789174546      71706.391606545      -2566.680561531      -2566.680561531        33.543254443         0.459273890        51925.090717455      51805.230240787      -2557.240141774      -2557.240141774        24.381078836         0.335171222        19079.698457092      19901.161365758        -9.440419757         -9.440419757         9.162175607          0.124102668     
    1.200000000          5.016308000          5.016308000             30599            115.733379182       69558.257367717      65936.916637215       -73.125612837        -73.125612837         30.997924834         0.429639677        50559.802147035      47787.717106083       386.670661153        386.670661153         22.499465622         0.311591715        18998.455220683      18149.199531132       -459.796273990       -459.796273990        8.498459212          0.118047962     
    1.200000000          5.016308000          5.016308000             30599            118.778994424       76722.311848529      74326.678845733       2374.589894650       2374.589894650        33.658686166         0.450122478        56381.456295222      53330.447496018       1522.965937336       1522.965937336        24.447422796         0.330238373        20340.855553307      20996.231349715       851.623957314        851.623957314         9.211263370          0.119884106     
    1.200000000          5.016308000          5.016308000             30599            121.824609666       73297.267600049      75868.987102887       2279.391541521       2279.391541521        32.397653142         0.443070804        53718.327986194      58365.692086557       1143.701087089       1143.701087089        24.343704360         0.321877908        19578.939613855      17503.295016330       1135.690454432       1135.690454432        8.053948781          0.121192896     
    1.200000000          5.016308000          5.016308000             30599            124.870224907       78505.097353999      75941.839779417       806.311437686        806.311437686         32.716311795         0.441027594        57231.947026420      53557.187218039       1608.980743880       1608.980743880        23.468331109         0.316472251        21273.150327579      22384.652561377       -802.669306193       -802.669306193        9.247980686          0.124555344     
    1.200000000          5.016308000          5.016308000             30599            127.915840149       77032.504838147      71562.984536295       -26.254535971        -26.254535971         30.718329279         0.431640771        54196.875574259      51335.182046118      -1453.143547644      -1453.143547644        21.816062581         0.311327107        22835.629263888      20227.802490176       1426.889011673       1426.889011673        8.902266698          0.120313663     
    1.500000000          5.016308000          5.016308000             30095             3.045615242        200116.924055497     197781.268876799     -3509.494946395      -3509.494946395       6827.190543954        2.024659821        81702.076075089      78912.480800051      -1312.932463086      -1312.932463086       2755.846101834        0.823590436        118414.847980408     118868.788076748     -2196.562483309      -2196.562483309       4071.344442120        1.201069386     
    1.500000000          5.016308000          5.016308000             30095             6.091230483        592638.002069203     602118.459074702     -2201.823689245      -2201.823689245       6833.263850516        2.013221065        220876.705580179     220874.939531820      1579.970307858       1579.970307858       2526.544652087        0.754957899        371761.296489024     381243.519542882     -3781.793997103      -3781.793997103       4306.719198429        1.258263166     
    1.500000000          5.016308000          5.016308000             30095             9.136845725        981528.916863082    1001197.417717514     -4917.370130171      -4917.370130171       6803.976857970        1.969753792        369029.929730857     375185.997827236     -1667.955269229      -1667.955269229       2553.871333690        0.741231392        612498.987132224     626011.419890278     -3249.414860942      -3249.414860942       4250.105524280        1.228522400     
    1.500000000          5.016308000          5.016308000             30095             12.182460967      1395864.010198224    1397374.302180162     -5976.750371939      -5976.750371939       6846.679639599        1.990343553        467138.528189947     456603.935478616     -7659.018914813      -7659.018914813       2264.242435099        0.661813743        928725.482008277     940770.366701546      1682.268542874       1682.268542874       4582.437204500        1.328529810     
