        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.60               5.016308              37377                  1                    1                108.500000           111.600000            0.056129             0.097852             0.274619      
        0.60               5.016308              37377                  1                    1                111.600000           114.700000            0.082931             0.068547             0.415714      
        0.60               5.016308              37377                  1                    1                114.700000           117.800000            0.008854             0.038336             0.016971      
        0.60               5.016308              37377                  1                    1                117.800000           120.900000           -0.038536             0.014194            -0.027349      
        0.60               5.016308              37377                  1                    1                120.900000           124.000000            0.353564             0.002136             0.037769      
        0.70               5.016308              37629                  1                    1                 0.000000             3.062500             0.008767             9.111096            -54.593532     
        0.70               5.016308              37629                  1                    1                 3.062500             6.125000             0.045418             8.382400            -1.649134      
        0.70               5.016308              37629                  1                    1                 6.125000             9.187500            -0.009191             6.159398            -70.015666     
        0.70               5.016308              37629                  1                    1                 9.187500            12.250000            -0.108606             3.936053           -130.798613     
        0.70               5.016308              37629                  1                    1                12.250000            15.312500            -0.084633             4.123512           -105.556086     
        0.70               5.016308              37629                  1                    1                15.312500            18.375000            -0.121610             2.743329            -94.245193     
        0.70               5.016308              37629                  1                    1                18.375000            21.437500            -0.030505             2.465165            -17.780288     
        0.70               5.016308              37629                  1                    1                21.437500            24.500000            -0.068961             1.860869            -32.891716     
        0.70               5.016308              37629                  1                    1                24.500000            27.562500            -0.021261             1.763074            -11.597115     
        0.70               5.016308              37629                  1                    1                27.562500            30.625000            -0.086614             1.524429            -28.847495     
        0.70               5.016308              37629                  1                    1                30.625000            33.687500            -0.032924             1.057780            -8.921481      
        0.70               5.016308              37629                  1                    1                33.687500            36.750000            -0.012363             0.945127            -2.571863      
        0.70               5.016308              37629                  1                    1                36.750000            39.812500             0.042859             0.592745             4.835560      
        0.70               5.016308              37629                  1                    1                39.812500            42.875000             0.060375             0.662898            10.180737      
        0.70               5.016308              37629                  1                    1                42.875000            45.937500             0.099626             0.606667            13.556713      
        0.70               5.016308              37629                  1                    1                45.937500            49.000000            -0.016733             0.591789            -1.845326      
        0.70               5.016308              37629                  1                    1                49.000000            52.062500             0.030997             0.693707             6.860443      
        0.70               5.016308              37629                  1                    1                52.062500            55.125000             0.116126             0.510015            14.595117      
        0.70               5.016308              37629                  1                    1                55.125000            58.187500             0.010125             0.596969             4.801083      
        0.70               5.016308              37629                  1                    1                58.187500            61.250000             0.059221             0.692035            11.051592      
        0.70               5.016308              37629                  1                    1                61.250000            64.312500            -0.032862             0.474778            -2.830750      
        0.70               5.016308              37629                  1                    1                64.312500            67.375000            -0.048552             0.445184            -3.769864      
        0.70               5.016308              37629                  1                    1                67.375000            70.437500            -0.003859             0.492762            -0.359800      
        0.70               5.016308              37629                  1                    1                70.437500            73.500000             0.009824             0.309373             0.038667      
        0.70               5.016308              37629                  1                    1                73.500000            76.562500            -0.017753             0.446079            -4.259048      
        0.70               5.016308              37629                  1                    1                76.562500            79.625000            -0.032373             0.393398            -3.762521      
        0.70               5.016308              37629                  1                    1                79.625000            82.687500            -0.120221             0.294221            -5.763988      
        0.70               5.016308              37629                  1                    1                82.687500            85.750000             0.037324             0.359546             4.368611      
        0.70               5.016308              37629                  1                    1                85.750000            88.812500             0.080020             0.197693             5.052964      
        0.70               5.016308              37629                  1                    1                88.812500            91.875000            -0.037179             0.211579            -2.913348      
        0.70               5.016308              37629                  1                    1                91.875000            94.937500             0.008370             0.158896             0.960977      
        0.70               5.016308              37629                  1                    1                94.937500            98.000000            -0.011554             0.060186            -0.114550      
        0.70               5.016308              37629                  1                    1                98.000000            101.062500            0.001453             0.073515             0.675605      
        0.70               5.016308              37629                  1                    1                101.062500           104.125000            0.042844             0.084369             0.638071      
        0.70               5.016308              37629                  1                    1                104.125000           107.187500            0.109392             0.084334             1.822445      
        0.70               5.016308              37629                  1                    1                107.187500           110.250000            0.023553             0.062491             0.145006      
        0.70               5.016308              37629                  1                    1                110.250000           113.312500           -0.068729             0.052360            -0.680598      
        0.70               5.016308              37629                  1                    1                113.312500           116.375000            0.041914             0.044714             0.879687      
        0.70               5.016308              37629                  1                    1                116.375000           119.437500           -0.020858             0.056139            -0.045878      
        0.70               5.016308              37629                  1                    1                119.437500           122.500000            0.092503             0.050660             0.020971      
        0.70               5.016308              37629                  1                    1                122.500000           125.562500           -0.041252             0.027555            -0.192899      
        0.70               5.016308              37629                  1                    1                125.562500           128.625000           -0.183456             0.024765            -0.227164      
        0.70               5.016308              37629                  1                    1                128.625000           131.687500            0.044045             0.014968             0.032962      
        0.70               5.016308              37629                  1                    1                131.687500           134.750000           -0.142885             0.011513            -0.082252      
        0.70               5.016308              37629                  1                    1                134.750000           137.812500            0.177642             0.017085             0.151751      
        0.70               5.016308              37629                  1                    1                137.812500           140.875000            0.161971             0.017745             0.143707      
        0.70               5.016308              37629                  1                    1                140.875000           143.937500            0.091075             0.011815             0.053802      
        0.70               5.016308              37629                  1                    1                143.937500           147.000000            0.385085             0.001931             0.037179      
        0.80               5.016308              37860                  1                    1                 0.000000             3.058824             0.048556             8.501924            21.225251      
        0.80               5.016308              37860                  1                    1                 3.058824             6.117647             0.075977             7.751648            70.398825      
        0.80               5.016308              37860                  1                    1                 6.117647             9.176471             0.057558             9.054793            -4.447458      
        0.80               5.016308              37860                  1                    1                 9.176471            12.235294             0.044076             4.623061            22.896499      
        0.80               5.016308              37860                  1                    1                12.235294            15.294118            -0.030903             6.976380            -91.794963     
        0.80               5.016308              37860                  1                    1                15.294118            18.352941            -0.068132             4.313955            -88.541183     
        0.80               5.016308              37860                  1                    1                18.352941            21.411765            -0.112742             3.246846            -92.468049     
        0.80               5.016308              37860                  1                    1                21.411765            24.470588            -0.148074             2.483099            -97.621208     
        0.80               5.016308              37860                  1                    1                24.470588            27.529412            -0.018875             1.569831            -7.957630      
        0.80               5.016308              37860                  1                    1                27.529412            30.588235            -0.076025             1.717893            -33.148050     
        0.80               5.016308              37860                  1                    1                30.588235            33.647059            -0.047213             1.309333            -14.770211     
